timestamp,model,provider,context,iteration,program_id,input_tokens,output_tokens,prompt_tokens,completion_tokens,total_tokens,accepted_prediction_tokens,reasoning_tokens,rejected_prediction_tokens,cached_tokens,cache_creation_input_tokens,cache_read_input_tokens
1766902431.6616871,claude-sonnet-4-5,anthropic,evolution,177,301ec686-3472-470b-956c-7d473e90fbcc,2,4590,,,4592,,,,,46160,0
1766902443.3850653,gpt-5-mini,openai,evolution,178,659adc56-ac17-417b-a87e-6935d63c2e5f,42104,4681,42104,4681,46785,0,640,0,,,
1766902554.913807,gpt-5-mini,openai,evolution,180,322ba0df-325d-43d0-8483-7bf3d5c1b332,41755,4854,41755,4854,46609,0,640,0,,,
1766902556.0024788,gpt-5-mini,openai,evolution,179,34a3fbb2-e02b-42e9-b69f-314e0379685f,40140,5459,40140,5459,45599,0,384,0,,,
1766902694.9476373,gpt-5-mini,openai,evolution,181,ae54c944-86cf-466a-9387-2055fa580e0e,21467,4776,21467,4776,26243,0,1024,0,7040,,
1766902731.6745164,gpt-5-mini,openai,evolution,182,ca8ec679-2f29-4f62-8d5c-e4745f4e6f4b,41228,4381,41228,4381,45609,0,384,0,,,
1766902854.264425,gpt-5-mini,openai,evolution,183,695a2b88-8b5f-4ff5-be56-ce0a0962dfbb,40862,4897,40862,4897,45759,0,384,0,15232,,
1766902874.3165822,gpt-5-mini,openai,evolution,184,1ba0a0c2-d200-4827-b036-956af561b207,35264,5020,35264,5020,40284,0,640,0,,,
1766902978.2222571,gpt-5-mini,openai,evolution,185,4f5b22c3-d648-4eef-8fcc-08b96aaba8f6,43425,4612,43425,4612,48037,0,448,0,,,
1766903011.5283465,gpt-5-mini,openai,evolution,187,d58f1772-71d5-4697-9ff3-e678cc948d95,42722,5164,42722,5164,47886,0,448,0,,,
1766903013.4244866,gpt-5-mini,openai,evolution,186,ae47e88c-2f09-4fa4-abe6-d1a8839f53cf,41152,5830,41152,5830,46982,0,768,0,,,
1766903124.82136,gpt-5-mini,openai,evolution,188,a381fcf2-108a-4b8c-97ea-bf5de6c6057b,40902,5794,40902,5794,46696,0,640,0,14208,,
1766903171.1646996,claude-sonnet-4-5,anthropic,evolution,189,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,2,5421,,,5423,,,,,25987,0
1766903180.703447,gpt-5-mini,openai,evolution,190,7993149f-5f5d-4065-b97e-e1b1d05ca7c7,43290,5046,43290,5046,48336,0,832,0,,,
1766903276.6228516,gpt-5-mini,openai,evolution,191,695a2b88-8b5f-4ff5-be56-ce0a0962dfbb,39043,3945,39043,3945,42988,0,320,0,,,
1766903329.291093,gpt-5-mini,openai,evolution,192,82dae1a5-7036-42f5-95d5-8e8ab96cec2f,22615,4422,22615,4422,27037,0,1088,0,,,
1766903375.2596626,gpt-5-mini,openai,evolution,193,63bd6228-4e21-405b-a7ab-d46a0fbe8fb9,44465,4778,44465,4778,49243,0,640,0,,,
1766903417.548425,gpt-5-mini,openai,evolution,194,244bd7a3-164b-4c51-86a4-bff2557c6d05,43442,5545,43442,5545,48987,0,512,0,,,
1766903442.554534,gpt-5-mini,openai,evolution,195,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,29394,4570,29394,4570,33964,0,1600,0,,,
1766903451.0326054,gpt-5-mini,openai,evolution,196,7993149f-5f5d-4065-b97e-e1b1d05ca7c7,44001,5399,44001,5399,49400,0,448,0,,,
1766903492.0336833,gpt-5-mini,openai,evolution,197,4d60e38a-26ac-471b-af49-2f9ed372f4c1,41684,4979,41684,4979,46663,0,448,0,,,
1766903548.2007885,gpt-5-mini,openai,evolution,198,ae54c944-86cf-466a-9387-2055fa580e0e,28668,3471,28668,3471,32139,0,896,0,,,
1766903600.8060544,gpt-5-mini,openai,evolution,201,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,27843,3335,27843,3335,31178,0,576,0,,,
1766903601.03546,claude-sonnet-4-5,anthropic,evolution,199,df81eadc-ea29-4446-ae5e-77d1804f0742,2,5544,,,5546,,,,,46878,0
1766903629.9374008,claude-sonnet-4-5,anthropic,evolution,200,a381fcf2-108a-4b8c-97ea-bf5de6c6057b,2,5673,,,5675,,,,,51883,0
1766903671.854224,claude-sonnet-4-5,anthropic,evolution,202,d58f1772-71d5-4697-9ff3-e678cc948d95,2,4775,,,4777,,,,,53275,0
1766903727.5731487,claude-sonnet-4-5,anthropic,evolution,203,ae54c944-86cf-466a-9387-2055fa580e0e,2,5994,,,5996,,,,,34224,0
1766903773.9117694,gpt-5-mini,openai,evolution,204,0ec8aef7-35b1-4b7e-91ba-91615ecd3811,43538,4307,43538,4307,47845,0,448,0,,,
1766903799.6363676,gpt-5-mini,openai,evolution,205,df81eadc-ea29-4446-ae5e-77d1804f0742,38210,4800,38210,4800,43010,0,448,0,,,
1766903813.5671706,gpt-5-mini,openai,evolution,206,82dae1a5-7036-42f5-95d5-8e8ab96cec2f,32486,3887,32486,3887,36373,0,768,0,,,
1766903827.2325792,gpt-5-mini,openai,evolution,207,d37d3952-968c-416e-95b9-640403f2f83e,42537,4579,42537,4579,47116,0,576,0,,,
1766903865.7705836,gpt-5-mini,openai,evolution,208,244bd7a3-164b-4c51-86a4-bff2557c6d05,43170,4389,43170,4389,47559,0,320,0,,,
1766903886.002127,gpt-5-mini,openai,evolution,209,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,28964,4289,28964,4289,33253,0,704,0,,,
1766903935.8066068,gpt-5-mini,openai,evolution,211,f4ca2ef0-76dc-4739-a548-abf0a9dd112a,40125,4224,40125,4224,44349,0,448,0,,,
1766903945.8737774,gpt-5-mini,openai,evolution,210,5dd55d2e-d3b7-4193-b22b-67781e0b727d,40645,5445,40645,5445,46090,0,640,0,,,
1766903950.7434962,gpt-5-mini,openai,evolution,212,82dae1a5-7036-42f5-95d5-8e8ab96cec2f,29896,3898,29896,3898,33794,0,640,0,,,
1766903983.513451,gpt-5-mini,openai,evolution,213,0442045e-0ec5-4a70-8393-e614f5fc3f23,41374,4581,41374,4581,45955,0,768,0,,,
1766904014.1024172,gpt-5-mini,openai,evolution,214,b3126867-b7d1-4abc-9f68-775d3c82ba6c,45642,4760,45642,4760,50402,0,384,0,,,
1766904090.9173021,claude-sonnet-4-5,anthropic,evolution,215,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,2,5192,,,5194,,,,,35377,0
1766904114.1462398,gpt-5-mini,openai,evolution,216,659adc56-ac17-417b-a87e-6935d63c2e5f,42087,5097,42087,5097,47184,0,640,0,,,
1766904128.946409,gpt-5-mini,openai,evolution,217,0ec8aef7-35b1-4b7e-91ba-91615ecd3811,43239,4237,43239,4237,47476,0,512,0,,,
1766904189.9760146,gpt-5-mini,openai,evolution,218,df81eadc-ea29-4446-ae5e-77d1804f0742,44266,5223,44266,5223,49489,0,768,0,16256,,
1766904205.3094523,gpt-5-mini,openai,evolution,219,68daaa30-6018-4866-80fa-ac989c3bbcf7,42117,5754,42117,5754,47871,0,960,0,,,
1766904217.744333,gpt-5-mini,openai,evolution,220,695a2b88-8b5f-4ff5-be56-ce0a0962dfbb,37912,5058,37912,5058,42970,0,448,0,,,
1766904242.7120965,gpt-5-mini,openai,evolution,221,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,31174,4414,31174,4414,35588,0,704,0,,,
1766904294.661989,gpt-5-mini,openai,evolution,222,646924af-ac6f-4c08-a752-1dc215c6bc90,44437,5411,44437,5411,49848,0,640,0,,,
1766904378.2433875,gpt-5-mini,openai,evolution,223,34a3fbb2-e02b-42e9-b69f-314e0379685f,41241,5394,41241,5394,46635,0,384,0,23552,,
1766904420.7923117,gpt-5-mini,openai,evolution,225,0442045e-0ec5-4a70-8393-e614f5fc3f23,44052,4927,44052,4927,48979,0,768,0,,,
1766904424.9353473,claude-sonnet-4-5,anthropic,evolution,224,d58f1772-71d5-4697-9ff3-e678cc948d95,2,5538,,,5540,,,,,52230,0
1766904439.2495718,gpt-5-mini,openai,evolution,226,e4be004f-b256-4f12-aae3-73faa90d5295,43441,5129,43441,5129,48570,0,832,0,,,
1766904511.2137127,gpt-5-mini,openai,evolution,227,244bd7a3-164b-4c51-86a4-bff2557c6d05,43904,4412,43904,4412,48316,0,576,0,24576,,
1766904618.3634179,gpt-5-mini,openai,evolution,228,34a3fbb2-e02b-42e9-b69f-314e0379685f,44479,4911,44479,4911,49390,0,512,0,23552,,
1766904658.9730973,gpt-5-mini,openai,evolution,230,7993149f-5f5d-4065-b97e-e1b1d05ca7c7,43052,3923,43052,3923,46975,0,512,0,,,
1766904669.9659483,claude-sonnet-4-5,anthropic,evolution,229,d7a2295b-1375-4ccf-aa8b-7c0e6d005643,2,5506,,,5508,,,,,56247,0
1766904781.32027,gpt-5-mini,openai,evolution,231,57241497-807f-47ae-8e96-f6dea5dd6c4b,21358,4670,21358,4670,26028,0,1408,0,,,
1766904795.9642591,gpt-5-mini,openai,evolution,232,4d60e38a-26ac-471b-af49-2f9ed372f4c1,42170,5519,42170,5519,47689,0,640,0,16256,,
1766904858.6285057,gpt-5-mini,openai,evolution,233,d58f1772-71d5-4697-9ff3-e678cc948d95,42412,5706,42412,5706,48118,0,704,0,,,
1766904935.2053285,gpt-5-mini,openai,evolution,234,62246f09-4f1a-42ad-9ac7-160523fc873a,42742,6195,42742,6195,48937,0,640,0,,,
1766904970.7145743,gpt-5-mini,openai,evolution,235,ae54c944-86cf-466a-9387-2055fa580e0e,13765,4514,13765,4514,18279,0,832,0,13184,,
1766905000.3913257,gpt-5-mini,openai,evolution,236,e2ce1527-800e-4417-8f7f-69469a13f3f1,42661,4599,42661,4599,47260,0,640,0,,,
1766905101.237646,gpt-5-mini,openai,evolution,237,48bfd812-e1e6-4c07-a942-942fbbe2fbb3,44205,4774,44205,4774,48979,0,448,0,,,
1766905131.7555487,gpt-5-mini,openai,evolution,238,301ec686-3472-470b-956c-7d473e90fbcc,45743,5213,45743,5213,50956,0,448,0,,,
1766905158.3407207,gpt-5-mini,openai,evolution,239,4cc494c9-9dbf-43ec-8636-cbd7deba25bf,45641,5632,45641,5632,51273,0,768,0,,,
1766905253.0040846,claude-sonnet-4-5,anthropic,evolution,240,ae54c944-86cf-466a-9387-2055fa580e0e,2,5061,,,5063,,,,,25720,0
1766905261.039121,gpt-5-mini,openai,evolution,241,e4be004f-b256-4f12-aae3-73faa90d5295,41655,5168,41655,5168,46823,0,448,0,,,
1766905336.5862994,gpt-5-mini,openai,evolution,243,7515af99-2bd4-4249-bcc7-0d6622cb1af1,22155,4385,22155,4385,26540,0,640,0,,,
1766905338.1702,gpt-5-mini,openai,evolution,242,c0f4c271-0244-47af-a57c-939e7ab5ab7a,42635,5442,42635,5442,48077,0,512,0,,,
1766905526.7516563,gpt-5-mini,openai,evolution,244,871f7d89-8248-41d0-9e51-8e02263f36c5,43786,5902,43786,5902,49688,0,448,0,,,
1766905586.2658136,gpt-5-mini,openai,evolution,246,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,7533,4001,7533,4001,11534,0,1600,0,,,
1766905587.764651,gpt-5-mini,openai,evolution,245,c0f4c271-0244-47af-a57c-939e7ab5ab7a,46506,4979,46506,4979,51485,0,576,0,,,
1766905689.7982557,claude-sonnet-4-5,anthropic,evolution,247,ffaf2acc-6fd3-46e7-815d-08132e763a51,2,5812,,,5814,,,,,54458,0
1766905723.1247509,gpt-5-mini,openai,evolution,248,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,12526,3977,12526,3977,16503,0,768,0,,,
1766905765.0604126,gpt-5-mini,openai,evolution,250,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,14124,5659,14124,5659,19783,0,1088,0,,,
1766905791.8520784,gpt-5-mini,openai,evolution,251,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,13769,4640,13769,4640,18409,0,1664,0,,,
1766905794.2605171,gpt-5-mini,openai,evolution,252,0ec8aef7-35b1-4b7e-91ba-91615ecd3811,42272,4101,42272,4101,46373,0,576,0,,,
1766905802.8414078,claude-sonnet-4-5,anthropic,evolution,249,b4bccd40-722b-41cd-b38b-ffa6189e269d,2,5131,,,5133,,,,,57488,0
1766905829.374304,gpt-5-mini,openai,evolution,253,62246f09-4f1a-42ad-9ac7-160523fc873a,43650,5000,43650,5000,48650,0,448,0,,,
1766905842.4805582,gpt-5-mini,openai,evolution,254,ffaf2acc-6fd3-46e7-815d-08132e763a51,42726,4884,42726,4884,47610,0,512,0,,,
1766905993.5144663,claude-sonnet-4-5,anthropic,evolution,255,ae54c944-86cf-466a-9387-2055fa580e0e,2,4662,,,4664,,,,,23909,0
1766906011.6325302,gpt-5-mini,openai,evolution,256,4cc494c9-9dbf-43ec-8636-cbd7deba25bf,48298,4833,48298,4833,53131,0,448,0,,,
1766906132.3803916,gpt-5-mini,openai,evolution,257,2fe66411-28b8-4090-bc72-1b32f8633583,42800,4122,42800,4122,46922,0,448,0,,,
1766906154.8178654,gpt-5-mini,openai,evolution,258,4cc494c9-9dbf-43ec-8636-cbd7deba25bf,46608,4585,46608,4585,51193,0,512,0,,,
1766906175.3715694,gpt-5-mini,openai,evolution,259,ae54c944-86cf-466a-9387-2055fa580e0e,21421,3041,21421,3041,24462,0,704,0,,,
1766906223.2002404,gpt-5-mini,openai,evolution,260,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,16821,4625,16821,4625,21446,0,512,0,,,
1766906243.1638644,gpt-5-mini,openai,evolution,261,871f7d89-8248-41d0-9e51-8e02263f36c5,48159,5707,48159,5707,53866,0,384,0,,,
1766906260.657027,gpt-5-mini,openai,evolution,262,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,18613,4758,18613,4758,23371,0,1152,0,,,
1766906276.041785,gpt-5-mini,openai,evolution,263,c49af570-6061-475a-a734-0b6805abe8de,45022,5301,45022,5301,50323,0,448,0,,,
1766906331.3419542,gpt-5-mini,openai,evolution,264,62246f09-4f1a-42ad-9ac7-160523fc873a,45979,4522,45979,4522,50501,0,384,0,17280,,
1766906393.194469,gpt-5-mini,openai,evolution,265,5dd55d2e-d3b7-4193-b22b-67781e0b727d,43238,4676,43238,4676,47914,0,512,0,,,
1766906438.2536952,gpt-5-mini,openai,evolution,266,ae54c944-86cf-466a-9387-2055fa580e0e,21153,3913,21153,3913,25066,0,768,0,,,
1766906514.8077517,gpt-5-mini,openai,evolution,268,d572133d-939b-4380-b25b-c7aad3e58910,48186,6095,48186,6095,54281,0,640,0,,,
1766906530.528709,gpt-5-mini,openai,evolution,269,4d60e38a-26ac-471b-af49-2f9ed372f4c1,46706,3950,46706,3950,50656,0,640,0,,,
1766906534.4613202,claude-sonnet-4-5,anthropic,evolution,267,646924af-ac6f-4c08-a752-1dc215c6bc90,2,4640,,,4642,,,,,61248,0
1766906568.946038,gpt-5-mini,openai,evolution,270,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,20229,4029,20229,4029,24258,0,640,0,,,
1766906648.6796672,gpt-5-mini,openai,evolution,271,466c331f-ac53-424c-9903-3835415b2066,45776,4775,45776,4775,50551,0,576,0,,,
1766906686.6871176,gpt-5-mini,openai,evolution,272,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,15905,4927,15905,4927,20832,0,704,0,3968,,
1766906730.122218,gpt-5-mini,openai,evolution,273,659adc56-ac17-417b-a87e-6935d63c2e5f,47443,5763,47443,5763,53206,0,832,0,,,
1766906739.1555278,gpt-5-mini,openai,evolution,274,d572133d-939b-4380-b25b-c7aad3e58910,45869,5385,45869,5385,51254,0,448,0,,,
1766906832.822613,gpt-5-mini,openai,evolution,275,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,20717,4101,20717,4101,24818,0,512,0,,,
1766906999.551179,claude-sonnet-4-5,anthropic,evolution,276,d7c2be33-66ce-42fd-9554-56feb0c069f7,2,6045,,,6047,,,,,54846,0
1766907115.2601905,gpt-5-mini,openai,evolution,277,d7a2295b-1375-4ccf-aa8b-7c0e6d005643,48125,5215,48125,5215,53340,0,640,0,,,
1766907141.968805,gpt-5-mini,openai,evolution,278,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,16125,4162,16125,4162,20287,0,704,0,,,
1766907159.9428117,gpt-5-mini,openai,evolution,279,4b4db6a1-f4a2-4643-9d5a-cb18e0adb952,44625,6021,44625,6021,50646,0,384,0,,,
1766907259.1305459,gpt-5-mini,openai,evolution,280,e4be004f-b256-4f12-aae3-73faa90d5295,44776,5511,44776,5511,50287,0,448,0,,,
1766907290.67003,gpt-5-mini,openai,evolution,281,b934467d-212e-4ae2-a2ae-b34319881063,21116,4812,21116,4812,25928,0,768,0,,,
1766907297.7680671,gpt-5-mini,openai,evolution,282,871f7d89-8248-41d0-9e51-8e02263f36c5,50814,5282,50814,5282,56096,0,448,0,26496,,
1766907436.293633,gpt-5-mini,openai,evolution,283,6a2c0b84-a8d9-4fa0-9d99-42e514f6d500,46107,4424,46107,4424,50531,0,448,0,,,
1766907571.695419,gpt-5-mini,openai,evolution,284,2fe66411-28b8-4090-bc72-1b32f8633583,45155,5364,45155,5364,50519,0,1024,0,16256,,
1766907586.6438978,gpt-5-mini,openai,evolution,285,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,14595,3471,14595,3471,18066,0,448,0,,,
1766907723.8369646,gpt-5-mini,openai,evolution,287,ae54c944-86cf-466a-9387-2055fa580e0e,13765,4923,13765,4923,18688,0,896,0,13184,,
1766907751.9765606,claude-sonnet-4-5,anthropic,evolution,286,811929e3-1f3f-4494-9c2c-cfb9ab053959,2,4546,,,4548,,,,,58256,0
1766907769.0342736,gpt-5-mini,openai,evolution,288,b3126867-b7d1-4abc-9f68-775d3c82ba6c,49554,4640,49554,4640,54194,0,640,0,,,
1766907842.3448303,gpt-5-mini,openai,evolution,289,17eea185-fc8d-4c6e-96e6-1bbbfa13c239,47366,5379,47366,5379,52745,0,512,0,,,
1766907953.6655397,claude-sonnet-4-5,anthropic,evolution,290,38577f9e-e227-492f-a56d-bc285219ba5b,2,4507,,,4509,,,,,54573,0
1766907971.573525,gpt-5-mini,openai,evolution,291,0ec3e56a-af18-4839-800e-824808c0eb2a,45508,5689,45508,5689,51197,0,512,0,,,
1766908008.0872304,gpt-5-mini,openai,evolution,292,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,21945,4333,21945,4333,26278,0,704,0,,,
1766908036.4084868,gpt-5-mini,openai,evolution,293,c05ca5dc-dbbb-42a9-bb8f-04a4d7f79e95,13770,4232,13770,4232,18002,0,896,0,,,
1766908129.4373682,gpt-5-mini,openai,evolution,294,34a3fbb2-e02b-42e9-b69f-314e0379685f,45520,5431,45520,5431,50951,0,960,0,16256,,
1766908139.9104724,gpt-5-mini,openai,evolution,296,ae54c944-86cf-466a-9387-2055fa580e0e,21151,3837,21151,3837,24988,0,576,0,,,
1766908142.3746848,gpt-5-mini,openai,evolution,295,0ec3e56a-af18-4839-800e-824808c0eb2a,51256,4684,51256,4684,55940,0,448,0,,,
1766908167.1612916,gpt-5-mini,openai,evolution,297,c0f4c271-0244-47af-a57c-939e7ab5ab7a,44376,5080,44376,5080,49456,0,384,0,,,
1766908200.4807312,gpt-5-mini,openai,evolution,298,5dd55d2e-d3b7-4193-b22b-67781e0b727d,43874,5747,43874,5747,49621,0,512,0,16256,,
1766908254.7407064,gpt-5-mini,openai,evolution,299,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,20461,4336,20461,4336,24797,0,896,0,,,
1766908271.827641,gpt-5-mini,openai,evolution,300,fafb775f-7160-4c35-bb30-3765886462d5,45205,5238,45205,5238,50443,0,448,0,,,
1766908312.8664012,gpt-5-mini,openai,evolution,302,68daaa30-6018-4866-80fa-ac989c3bbcf7,45912,5040,45912,5040,50952,0,640,0,,,
1766908315.259785,gpt-5-mini,openai,evolution,301,d59e4451-7b6e-41ac-94e0-1f13444d74cc,45383,5584,45383,5584,50967,0,576,0,,,
1766908422.0513682,gpt-5-mini,openai,evolution,303,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,20819,4350,20819,4350,25169,0,576,0,,,
1766908463.1402175,gpt-5-mini,openai,evolution,304,e4be004f-b256-4f12-aae3-73faa90d5295,43105,5303,43105,5303,48408,0,512,0,16256,,
1766908465.5198166,gpt-5-mini,openai,evolution,305,0ab1e91c-c7c9-426e-87f4-f7ba5ebb3e3c,46240,4884,46240,4884,51124,0,768,0,,,
1766908519.97113,gpt-5-mini,openai,evolution,306,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,7533,3473,7533,3473,11006,0,448,0,,,
1766908559.7770536,gpt-5-mini,openai,evolution,307,244bd7a3-164b-4c51-86a4-bff2557c6d05,46959,5129,46959,5129,52088,0,576,0,,,
1766908645.915343,gpt-5-mini,openai,evolution,308,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,13754,3869,13754,3869,17623,0,704,0,,,
1766908691.0144231,gpt-5-mini,openai,evolution,309,17eea185-fc8d-4c6e-96e6-1bbbfa13c239,45586,5143,45586,5143,50729,0,448,0,25472,,
1766908709.2432308,gpt-5-mini,openai,evolution,310,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,14057,4752,14057,4752,18809,0,1088,0,,,
1766908761.338623,gpt-5-mini,openai,evolution,311,d572133d-939b-4380-b25b-c7aad3e58910,46080,5508,46080,5508,51588,0,384,0,26496,,
1766908797.069518,gpt-5-mini,openai,evolution,312,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,15053,5072,15053,5072,20125,0,1088,0,,,
1766908851.5682514,gpt-5-mini,openai,evolution,313,4cc494c9-9dbf-43ec-8636-cbd7deba25bf,47229,4923,47229,4923,52152,0,704,0,25600,,
1766908857.79839,gpt-5-mini,openai,evolution,314,ae54c944-86cf-466a-9387-2055fa580e0e,21441,4784,21441,4784,26225,0,576,0,,,
1766908906.4401896,claude-sonnet-4-5,anthropic,evolution,315,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,2,5096,,,5098,,,,,18955,0
1766908969.0851245,gpt-5-mini,openai,evolution,316,34a3fbb2-e02b-42e9-b69f-314e0379685f,42952,5040,42952,5040,47992,0,704,0,25472,,
1766909010.51975,gpt-5-mini,openai,evolution,318,0b512bcc-a7d5-4f37-bf9b-3ad1a8e140f2,47911,6093,47911,6093,54004,0,512,0,,,
1766909033.923694,claude-sonnet-4-5,anthropic,evolution,317,d572133d-939b-4380-b25b-c7aad3e58910,2,5942,,,5944,,,,,64858,0
1766909065.2024226,gpt-5-mini,openai,evolution,319,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,15871,4127,15871,4127,19998,0,768,0,,,
1766909166.1687849,gpt-5-mini,openai,evolution,320,34a3fbb2-e02b-42e9-b69f-314e0379685f,43916,5855,43916,5855,49771,0,640,0,,,
1766909246.0850847,gpt-5-mini,openai,evolution,321,6a2c0b84-a8d9-4fa0-9d99-42e514f6d500,47434,5355,47434,5355,52789,0,448,0,25600,,
1766909288.6741095,claude-sonnet-4-5,anthropic,evolution,322,0ec3e56a-af18-4839-800e-824808c0eb2a,2,5507,,,5509,,,,,60091,0
1766909290.5630271,gpt-5-mini,openai,evolution,323,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,14445,4425,14445,4425,18870,0,1024,0,,,
1766909347.9408894,gpt-5-mini,openai,evolution,324,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,22309,3770,22309,3770,26079,0,448,0,7040,,
1766909385.8158762,gpt-5-mini,openai,evolution,325,4d60e38a-26ac-471b-af49-2f9ed372f4c1,44399,4806,44399,4806,49205,0,512,0,16256,,
1766909424.0125427,gpt-5-mini,openai,evolution,327,1f424c10-2e26-4a61-a1a3-a5d3eb7458d2,14526,3319,14526,3319,17845,0,640,0,,,
1766909424.9976954,gpt-5-mini,openai,evolution,326,6a2c0b84-a8d9-4fa0-9d99-42e514f6d500,49146,4732,49146,4732,53878,0,768,0,25600,,
1766909564.2754166,gpt-5-mini,openai,evolution,328,0ec8aef7-35b1-4b7e-91ba-91615ecd3811,43164,5126,43164,5126,48290,0,512,0,,,
1766909593.4345813,gpt-5-mini,openai,evolution,330,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,20535,4444,20535,4444,24979,0,704,0,7040,,
1766909595.4845612,gpt-5-mini,openai,evolution,329,c0f4c271-0244-47af-a57c-939e7ab5ab7a,45041,5108,45041,5108,50149,0,448,0,,,
1766909700.624596,gpt-5-mini,openai,evolution,331,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,7533,4468,7533,4468,12001,0,1856,0,7040,,
1766909715.4727056,gpt-5-mini,openai,evolution,332,a7d0d518-b3df-4ae7-a0a9-a33a4ea36fcd,45852,4730,45852,4730,50582,0,768,0,,,
1766909726.2354984,gpt-5-mini,openai,evolution,333,301ec686-3472-470b-956c-7d473e90fbcc,50311,4824,50311,4824,55135,0,768,0,,,
1766909745.5757926,gpt-5-mini,openai,evolution,335,c5f55546-8994-4563-b7c0-bb6f855bbdfb,12912,5009,12912,5009,17921,0,1216,0,,,
1766909783.1700172,claude-sonnet-4-5,anthropic,evolution,334,244bd7a3-164b-4c51-86a4-bff2557c6d05,2,5462,,,5464,,,,,59516,0
1766909799.609667,gpt-5-mini,openai,evolution,336,ae54c944-86cf-466a-9387-2055fa580e0e,21373,4380,21373,4380,25753,0,640,0,7040,,
1766909844.174599,gpt-5-mini,openai,evolution,337,871f7d89-8248-41d0-9e51-8e02263f36c5,51160,5557,51160,5557,56717,0,384,0,,,
1766909882.8302543,claude-sonnet-4-5,anthropic,evolution,338,ae54c944-86cf-466a-9387-2055fa580e0e,2,5115,,,5117,,,,,25833,0
1766909901.543339,gpt-5-mini,openai,evolution,339,ffaf2acc-6fd3-46e7-815d-08132e763a51,41802,5213,41802,5213,47015,0,384,0,,,
1766909940.3259091,gpt-5-mini,openai,evolution,340,0b512bcc-a7d5-4f37-bf9b-3ad1a8e140f2,47780,3917,47780,3917,51697,0,640,0,,,
1766910027.750638,claude-sonnet-4-5,anthropic,evolution,341,3d80be21-6da2-4a22-b5b7-46f87dfee5a0,2,5334,,,5336,,,,,26804,0
1766910056.3130808,gpt-5-mini,openai,evolution,342,4cc494c9-9dbf-43ec-8636-cbd7deba25bf,48032,5376,48032,5376,53408,0,384,0,17280,,
1766910070.091275,gpt-5-mini,openai,evolution,343,b3126867-b7d1-4abc-9f68-775d3c82ba6c,49002,5959,49002,5959,54961,0,576,0,,,
1766910181.6312532,gpt-5-mini,openai,evolution,344,e4be004f-b256-4f12-aae3-73faa90d5295,43728,6170,43728,6170,49898,0,576,0,16256,,
1766910184.4491985,gpt-5-mini,openai,evolution,345,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,7533,3742,7533,3742,11275,0,1856,0,,,
1766910211.9156508,gpt-5-mini,openai,evolution,346,695a2b88-8b5f-4ff5-be56-ce0a0962dfbb,47282,5591,47282,5591,52873,0,512,0,,,
1766910349.3775346,gpt-5-mini,openai,evolution,347,301ec686-3472-470b-956c-7d473e90fbcc,47024,4509,47024,4509,51533,0,512,0,,,
1766910355.3331213,gpt-5-mini,openai,evolution,348,ab19adcd-cfdb-4903-9f8f-bd73e26fc581,11451,3128,11451,3128,14579,0,768,0,3968,,
1766910369.481439,gpt-5-mini,openai,evolution,349,0b512bcc-a7d5-4f37-bf9b-3ad1a8e140f2,47887,4879,47887,4879,52766,0,384,0,,,
1766910400.3516312,gpt-5-mini,openai,evolution,350,5dd55d2e-d3b7-4193-b22b-67781e0b727d,45323,5741,45323,5741,51064,0,384,0,,,
1766910474.8175344,gpt-5-mini,openai,evolution,351,d572133d-939b-4380-b25b-c7aad3e58910,47261,7118,47261,7118,54379,0,1024,0,,,
